Date,Company,Recovery,Spread_5Y,Spread_7Y,Spread_10Y
2024-11-19,Advanced Micro D,500.0,44.53,68.79,82.19
2024-11-19,Honeywell Intern,100.0,26.16,39.47,52.03
2024-11-19,Barrick Mining C,100.0,39.25,58.04,77.05
2024-11-19,American Electri,100.0,33.31,49.46,65.15
2024-11-19,American Expres,100.0,32.29,46.57,58.31
2024-11-19,American Interna,100.0,62.37,90.59,109.19
2024-11-19,Arrow Electronic,100.0,84.38,109.79,129.83
2024-11-19,AutoZone Inc,100.0,37.48,52.78,69.73
2024-11-19,Avnet Inc,100.0,94.53,127.0,151.45
2024-11-19,Baxter Internatio,100.0,86.56,112.97,129.42
2024-11-19,Verizon Commun,100.0,61.07,82.29,104.44
2024-11-19,Best Buy Co Inc,500.0,68.39,93.61,118.58
2024-11-19,Boeing Co/The,100.0,69.52,88.9,103.75
2024-11-19,Boston Scientific,100.0,33.05,51.05,64.6
2024-11-19,Bristol-Myers Sq,100.0,37.26,53.35,68.42
2024-11-19,Campbell's Comp,100.0,58.56,83.05,101.09
2024-11-19,Caterpillar Inc,100.0,28.94,44.7,59.91
2024-11-19,Conagra Brands,100.0,86.29,114.06,133.92
2024-11-19,CSX Corp,100.0,23.49,37.21,50.06
2024-11-19,Danaher Corp,100.0,30.52,51.03,67.92
2024-11-19,Target Corp,100.0,52.48,68.42,81.95
2024-11-19,Deere & Co,100.0,35.08,52.08,70.95
2024-11-19,Dominion Energy,100.0,41.09,60.71,74.57
2024-11-19,Dow Chemical Co,100.0,103.26,138.08,162.03
2024-11-19,FedEx Corp,100.0,56.84,80.78,100.11
2024-11-19,Ford Motor Co,500.0,169.28,212.55,240.53
2024-11-19,Freeport-McMoRa,100.0,80.42,112.3,136.44
2024-11-19,General Electric,100.0,31.9,55.19,75.83
2024-11-19,General Mills Inc,100.0,50.68,68.22,85.18
2024-11-19,Halliburton Co,100.0,63.85,87.72,106.47
2024-11-19,Kraft Heinz Food,100.0,55.89,85.45,107.09
2024-11-19,HP Inc,100.0,79.01,103.43,132.0
2024-11-19,Home Depot Inc/,100.0,31.74,45.58,61.08
2024-11-19,International Bu,100.0,48.23,64.75,78.9
2024-11-19,International Pa,100.0,71.11,95.02,105.74
2024-11-19,Johnson & Johns,100.0,23.8,38.28,56.35
2024-11-19,Kroger Co/The,100.0,42.74,62.62,77.81
2024-11-19,Lennar Corp,500.0,88.06,126.53,148.36
2024-11-19,Lincoln National,100.0,123.88,162.05,186.84
2024-11-19,Lowe's Cos Inc,100.0,40.42,57.6,75.77
2024-11-19,McDonald's Corp,100.0,28.71,39.63,51.97
2024-11-19,Sekisui House US,100.0,70.84,105.3,141.35
2024-11-19,CVS Health Corp,100.0,55.41,81.95,103.38
2024-11-19,Motorola Solution,100.0,44.62,61.82,81.29
2024-11-19,Newmont Corp,100.0,41.5,60.61,82.07
2024-11-19,Norfolk Southern,100.0,24.77,37.94,52.51
2024-11-19,Northrop Grumm,100.0,27.52,41.46,54.74
2024-11-19,Occidental Petro,100.0,98.28,128.54,152.04
2024-11-19,Omnicom Group,100.0,52.53,68.94,86.96
2024-11-19,Pfizer Inc,100.0,37.16,60.08,85.6
2024-11-19,Exelon Corp,100.0,33.97,49.68,66.09
2024-11-19,Altria Group Inc,100.0,43.77,66.06,84.47
2024-11-19,ConocoPhillips,100.0,42.77,62.99,79.85
2024-11-19,PulteGroup Inc,500.0,79.79,113.42,138.88
2024-11-19,PNC Financial Se,100.0,57.63,75.89,89.19
2024-11-19,Procter & Gambl,100.0,26.9,37.68,49.27
2024-11-19,Ryder System In,100.0,67.05,94.5,116.44
2024-11-19,Sherwin-Williams,100.0,50.55,73.72,90.75
2024-11-19,Southern Co/The,100.0,40.41,59.51,75.92
2024-11-19,Southwest Airline,100.0,121.39,155.38,176.8
2024-11-19,AT&T Inc,100.0,65.25,88.03,104.64
2024-11-19,Toll Brothers Inc,100.0,90.23,128.48,159.02
2024-11-19,Johnson Controls,100.0,38.93,54.38,65.34
2024-11-19,Union Pacific Cor,100.0,26.82,39.29,52.57
2024-11-19,UnitedHealth Gro,100.0,46.82,68.0,85.37
2024-11-19,RTX Corp,100.0,39.69,55.04,69.56
2024-11-19,Walmart Inc,100.0,27.64,39.8,50.48
2024-11-19,Weyerhaeuser Co,100.0,34.16,49.53,66.82
2024-11-19,Williams Cos Inc,100.0,54.62,81.5,101.85
2024-11-19,AES Corp/The,500.0,116.75,158.21,178.27
2024-11-19,Amgen Inc,100.0,36.98,55.73,74.72
2024-11-19,Cisco Systems In,100.0,33.68,46.32,58.39
2024-11-19,Comcast Corp,100.0,62.91,80.37,100.88
2024-11-19,Dell Inc,100.0,76.63,106.63,127.01
2024-11-19,Intel Corp,100.0,74.96,93.42,108.41
2024-11-19,Oracle Corp,100.0,111.11,137.3,163.15
2024-11-19,Tyson Foods Inc,100.0,50.46,70.12,88.51
2024-11-19,Cardinal Health I,100.0,37.13,58.46,75.69
2024-11-19,DR Horton Inc,100.0,60.59,83.02,100.8
2024-11-19,Paramount Globa,100.0,148.36,187.3,207.15
2024-11-19,Canadian Natura,100.0,68.93,101.83,131.77
2024-11-19,Enbridge Inc,100.0,64.04,92.19,113.51
2024-11-19,Teck Resources,500.0,50.3,79.32,100.5
2024-11-19,Radian Group Inc,500.0,99.6,128.99,151.3
2024-11-19,Royal Caribbean,500.0,93.4,129.31,149.64
2024-11-19,Allstate Corp/Th,100.0,31.65,44.51,55.16
2024-11-19,BorgWarner Inc,100.0,58.39,85.51,107.52
2024-11-19,Eastman Chemica,100.0,100.25,131.18,150.59
2024-11-19,Prudential Finan,100.0,67.43,93.59,113.56
2024-11-19,United Parcel Se,100.0,34.93,51.01,64.63
2024-11-19,McKesson Corp,100.0,37.51,62.02,82.06
2024-11-19,Lockheed Martin,100.0,27.39,40.74,54.63
2024-11-19,Capital One Finan,100.0,82.46,108.32,132.18
2024-11-19,Ally Financial Inc,500.0,161.7,202.46,228.66
2024-11-19,Cox Communicat,100.0,58.28,77.62,97.89
2024-11-19,National Rural U,100.0,23.52,42.62,55.01
2024-11-19,Darden Restaura,100.0,53.45,74.46,94.72
2024-11-19,Quest Diagnostic,100.0,33.8,48.75,63.38
2024-11-19,NextEra Energy C,100.0,65.25,97.25,117.85
2024-11-19,Amazon.com Inc,100.0,41.27,55.72,67.75
2024-11-19,Block Financial L,500.0,71.49,104.64,130.64
2024-11-19,Valero Energy Co,100.0,53.99,83.83,105.65
2024-11-19,T-Mobile USA Inc,500.0,52.71,71.84,91.31
2024-11-19,FirstEnergy Corp,100.0,48.2,69.55,84.8
2024-11-19,Host Hotels & Re,100.0,84.89,122.15,146.61
2024-11-19,Sempra,100.0,36.26,56.25,73.63
2024-11-19,Simon Property,100.0,55.83,86.36,102.85
2024-11-19,Devon Energy Co,100.0,98.8,131.65,159.48
2024-11-19,Netflix Inc,500.0,38.2,57.31,64.46
2024-11-19,Packaging Corp o,100.0,37.49,50.8,64.5
2024-11-19,MetLife Inc,100.0,66.78,94.66,113.43
2024-11-19,Mondelez Interna,100.0,47.61,66.08,79.89
2024-11-19,TransCanada Pip,100.0,56.12,81.48,104.07
2024-11-19,Expedia Group In,100.0,63.61,95.23,113.08
2024-11-19,Energy Transfer,100.0,63.91,91.98,118.15
2024-11-19,Delta Air Lines I,500.0,116.28,156.36,179.99
2024-11-19,General Motors C,500.0,110.22,153.85,175.07
2024-11-19,Kinder Morgan In,100.0,62.09,88.25,108.7
2024-11-19,HCA Inc,500.0,59.71,87.51,110.94
2024-11-19,Marathon Petrole,500.0,64.04,92.25,114.97
2024-11-19,Ovintiv Inc,100.0,107.43,147.37,176.86
2024-11-19,DXC Technology,500.0,174.75,220.38,246.39
2024-11-19,Broadcom Inc,100.0,41.82,61.17,76.27
2024-11-19,Walt Disney Co/T,100.0,39.46,52.9,63.87
2024-11-19,APA Corp,100.0,110.26,144.38,170.73
2024-11-20,Advanced Micro D,500.0,44.72,66.35,79.29
2024-11-20,Honeywell Intern,100.0,26.68,39.62,52.4
2024-11-20,Barrick Mining C,100.0,39.26,59.97,78.95
2024-11-20,American Electri,100.0,33.75,49.42,64.69
2024-11-20,American Expres,100.0,31.48,46.83,59.24
2024-11-20,American Interna,100.0,62.25,88.95,107.51
2024-11-20,Arrow Electronic,100.0,84.8,108.45,128.52
2024-11-20,AutoZone Inc,100.0,37.89,52.8,69.41
2024-11-20,Avnet Inc,100.0,95.07,124.71,149.74
2024-11-20,Baxter Internatio,100.0,86.07,114.02,130.53
2024-11-20,Verizon Commun,100.0,61.07,82.44,102.15
2024-11-20,Best Buy Co Inc,500.0,68.48,93.14,118.59
2024-11-20,Boeing Co/The,100.0,71.46,90.77,106.08
2024-11-20,Boston Scientific,100.0,34.25,50.74,63.46
2024-11-20,Bristol-Myers Sq,100.0,37.65,53.87,69.27
2024-11-20,Campbell's Comp,100.0,58.54,85.65,105.39
2024-11-20,Caterpillar Inc,100.0,29.18,44.61,59.93
2024-11-20,Conagra Brands,100.0,85.6,111.24,129.96
2024-11-20,CSX Corp,100.0,23.93,36.69,48.93
2024-11-20,Danaher Corp,100.0,30.48,51.05,67.96
2024-11-20,Target Corp,100.0,53.09,68.26,81.83
2024-11-20,Deere & Co,100.0,35.41,51.94,70.45
2024-11-20,Dominion Energy,100.0,41.72,61.0,74.63
2024-11-20,Dow Chemical Co,100.0,103.29,136.13,159.01
2024-11-20,FedEx Corp,100.0,57.26,80.18,98.88
2024-11-20,Ford Motor Co,500.0,169.25,209.6,240.46
2024-11-20,Freeport-McMoRa,100.0,80.34,109.92,132.74
2024-11-20,General Electric,100.0,31.8,53.51,72.86
2024-11-20,General Mills Inc,100.0,50.35,67.82,84.89
2024-11-20,Halliburton Co,100.0,64.07,86.15,104.22
2024-11-20,Kraft Heinz Food,100.0,55.68,86.37,108.63
2024-11-20,HP Inc,100.0,77.36,104.1,132.5
2024-11-20,Home Depot Inc/,100.0,31.71,44.97,60.05
2024-11-20,International Bu,100.0,47.67,63.64,77.44
2024-11-20,International Pa,100.0,71.05,93.97,104.26
2024-11-20,Johnson & Johns,100.0,25.21,38.85,56.32
2024-11-20,Kroger Co/The,100.0,42.2,62.24,77.64
2024-11-20,Lennar Corp,500.0,86.31,123.61,141.23
2024-11-20,Lincoln National,100.0,125.76,156.86,177.86
2024-11-20,Lowe's Cos Inc,100.0,40.31,57.43,75.74
2024-11-20,McDonald's Corp,100.0,28.65,40.81,53.22
2024-11-20,Sekisui House US,100.0,71.15,111.11,150.85
2024-11-20,CVS Health Corp,100.0,54.41,84.55,108.27
2024-11-20,Motorola Solution,100.0,43.65,60.32,79.33
2024-11-20,Newmont Corp,100.0,41.35,61.82,84.33
2024-11-20,Norfolk Southern,100.0,25.19,35.74,48.46
2024-11-20,Northrop Grumm,100.0,28.02,41.33,54.17
2024-11-20,Occidental Petro,100.0,97.8,127.36,150.48
2024-11-20,Omnicom Group,100.0,52.85,68.74,86.34
2024-11-20,Pfizer Inc,100.0,36.65,58.8,83.66
2024-11-20,Exelon Corp,100.0,34.96,49.49,65.02
2024-11-20,Altria Group Inc,100.0,44.39,65.39,80.43
2024-11-20,ConocoPhillips,100.0,42.77,67.24,86.49
2024-11-20,PulteGroup Inc,500.0,79.58,111.18,135.52
2024-11-20,PNC Financial Se,100.0,57.65,74.23,86.58
2024-11-20,Procter & Gambl,100.0,27.42,36.76,47.29
2024-11-20,Ryder System In,100.0,67.04,94.71,120.05
2024-11-20,Sherwin-Williams,100.0,51.1,74.25,91.32
2024-11-20,Southern Co/The,100.0,41.91,60.24,76.11
2024-11-20,Southwest Airline,100.0,120.15,156.92,178.81
2024-11-20,AT&T Inc,100.0,64.92,87.83,105.12
2024-11-20,Toll Brothers Inc,100.0,87.65,124.17,151.23
2024-11-20,Johnson Controls,100.0,38.9,54.66,65.81
2024-11-20,Union Pacific Cor,100.0,27.52,38.5,50.73
2024-11-20,UnitedHealth Gro,100.0,46.25,66.93,84.15
2024-11-20,RTX Corp,100.0,39.75,54.46,68.55
2024-11-20,Walmart Inc,100.0,27.8,39.74,50.29
2024-11-20,Weyerhaeuser Co,100.0,34.05,47.46,63.27
2024-11-20,Williams Cos Inc,100.0,54.32,81.53,102.1
2024-11-20,AES Corp/The,500.0,116.41,158.14,178.3
2024-11-20,Amgen Inc,100.0,36.11,54.89,73.61
2024-11-20,Cisco Systems In,100.0,33.68,46.12,58.08
2024-11-20,Comcast Corp,100.0,60.78,76.69,96.03
2024-11-20,Dell Inc,100.0,76.47,107.27,128.08
2024-11-20,Intel Corp,100.0,74.33,92.59,107.51
2024-11-20,Oracle Corp,100.0,114.18,144.96,173.58
2024-11-20,Tyson Foods Inc,100.0,50.35,70.58,89.46
2024-11-20,Cardinal Health I,100.0,38.32,58.98,75.8
2024-11-20,DR Horton Inc,100.0,61.42,82.7,100.01
2024-11-20,Paramount Globa,100.0,145.11,184.55,205.46
2024-11-20,Canadian Natura,100.0,67.88,101.81,131.75
2024-11-20,Enbridge Inc,100.0,63.52,91.79,112.84
2024-11-20,Teck Resources,500.0,50.74,81.37,104.07
2024-11-20,Radian Group Inc,500.0,100.76,134.83,158.98
2024-11-20,Royal Caribbean,500.0,85.43,125.42,148.23
2024-11-20,Allstate Corp/Th,100.0,32.31,43.75,53.43
2024-11-20,BorgWarner Inc,100.0,57.74,84.17,105.79
2024-11-20,Eastman Chemica,100.0,100.18,130.54,150.71
2024-11-20,Prudential Finan,100.0,68.1,94.52,115.03
2024-11-20,United Parcel Se,100.0,35.28,50.7,63.88
2024-11-20,McKesson Corp,100.0,38.61,60.97,79.72
2024-11-20,Lockheed Martin,100.0,27.79,38.74,50.85
2024-11-20,Capital One Finan,100.0,82.27,108.58,132.73
2024-11-20,Ally Financial Inc,500.0,161.52,203.9,231.69
2024-11-20,Cox Communicat,100.0,59.15,77.67,97.84
2024-11-20,National Rural U,100.0,23.99,43.83,55.76
2024-11-20,Darden Restaura,100.0,53.25,78.3,96.02
2024-11-20,Quest Diagnostic,100.0,34.18,49.92,65.24
2024-11-20,NextEra Energy C,100.0,65.38,96.48,116.61
2024-11-20,Amazon.com Inc,100.0,40.17,54.34,66.25
2024-11-20,Block Financial L,500.0,71.48,105.67,132.26
2024-11-20,Valero Energy Co,100.0,53.84,84.97,107.75
2024-11-20,T-Mobile USA Inc,500.0,53.45,72.2,91.84
2024-11-20,FirstEnergy Corp,100.0,47.84,68.55,83.47
2024-11-20,Host Hotels & Re,100.0,84.74,121.98,147.18
2024-11-20,Sempra,100.0,36.2,56.25,73.67
2024-11-20,Simon Property,100.0,57.24,85.27,101.37
2024-11-20,Devon Energy Co,100.0,97.02,129.75,153.81
2024-11-20,Netflix Inc,500.0,36.33,56.21,63.08
2024-11-20,Packaging Corp o,100.0,38.72,50.03,64.58
2024-11-20,MetLife Inc,100.0,65.31,94.53,113.66
2024-11-20,Mondelez Interna,100.0,47.97,65.33,78.49
2024-11-20,TransCanada Pip,100.0,55.8,80.73,103.08
2024-11-20,Expedia Group In,100.0,63.66,96.13,114.84
2024-11-20,Energy Transfer,100.0,63.76,94.13,121.85
2024-11-20,Delta Air Lines I,500.0,115.18,155.04,178.6
2024-11-20,General Motors C,500.0,109.91,155.26,178.27
2024-11-20,Kinder Morgan In,100.0,61.96,86.58,106.14
2024-11-20,HCA Inc,500.0,59.37,89.0,113.03
2024-11-20,Marathon Petrole,500.0,63.47,90.28,112.21
2024-11-20,Ovintiv Inc,100.0,107.64,149.92,180.62
2024-11-20,DXC Technology,500.0,171.55,214.44,237.52
2024-11-20,Broadcom Inc,100.0,42.06,61.59,76.77
2024-11-20,Walt Disney Co/T,100.0,39.52,53.21,64.74
2024-11-20,APA Corp,100.0,109.89,143.61,169.8
2024-11-21,Advanced Micro D,500.0,45.31,64.21,75.74
2024-11-21,Honeywell Intern,100.0,28.01,41.95,55.17
2024-11-21,Barrick Mining C,100.0,39.26,61.91,82.55
2024-11-21,American Electri,100.0,33.56,49.56,65.2
2024-11-21,American Expres,100.0,31.66,48.72,62.15
2024-11-21,American Interna,100.0,62.04,88.77,106.97
2024-11-21,Arrow Electronic,100.0,84.97,109.75,129.83
2024-11-21,AutoZone Inc,100.0,38.77,53.31,69.72
2024-11-21,Avnet Inc,100.0,95.25,127.04,151.79
2024-11-21,Baxter Internatio,100.0,86.49,112.07,128.02
2024-11-21,Verizon Commun,100.0,61.07,83.93,103.52
2024-11-21,Best Buy Co Inc,500.0,70.83,96.8,123.39
2024-11-21,Boeing Co/The,100.0,72.21,89.9,104.38
2024-11-21,Boston Scientific,100.0,34.19,50.49,63.26
2024-11-21,Bristol-Myers Sq,100.0,38.04,53.35,68.18
2024-11-21,Campbell's Comp,100.0,59.72,86.99,106.88
2024-11-21,Caterpillar Inc,100.0,28.92,44.45,59.5
2024-11-21,Conagra Brands,100.0,84.24,113.37,134.09
2024-11-21,CSX Corp,100.0,24.04,36.43,48.42
2024-11-21,Danaher Corp,100.0,30.06,49.02,65.05
2024-11-21,Target Corp,100.0,54.24,68.77,82.05
2024-11-21,Deere & Co,100.0,34.74,51.97,70.99
2024-11-21,Dominion Energy,100.0,41.42,60.51,74.05
2024-11-21,Dow Chemical Co,100.0,102.17,136.15,159.68
2024-11-21,FedEx Corp,100.0,57.38,81.7,101.23
