tranche,scenario,pnl_unhedged,pnl_hedged,residual_pnl
3Y|10-15,PC3_up_1sigma,-0.00323520117949083,-0.0017084999668388317,-0.0017084999668388317
3Y|3-7,PC1_dn_1sigma,0.0024673239383622737,0.0033002988222462885,0.0033002988222462885
3Y|3-7,PC1_dn_PC2_dn,0.004358503868949072,0.005337652954819602,0.005337652954819602
3Y|3-7,PC1_up_1sigma,-0.0024673239383622737,-0.0033002988222462885,-0.0033002988222462885
3Y|3-7,PC1_up_PC2_up,-0.004358503868949072,-0.005337652954819602,-0.005337652954819602
3Y|3-7,PC1_up_PC3_up,-0.01004575048756425,-0.008434763120684374,-0.008434763120684374
3Y|3-7,PC2_dn_1sigma,0.0018911799305867988,0.0020373541325733138,0.0020373541325733138
3Y|3-7,PC2_up_1sigma,-0.0018911799305867988,-0.0020373541325733138,-0.0020373541325733138
3Y|3-7,PC2_up_PC3_up,-0.009469606479788777,-0.0071718184310114,-0.0071718184310114
3Y|3-7,PC3_dn_1sigma,0.007578426549201977,0.005134464298438087,0.005134464298438087
3Y|3-7,PC3_up_1sigma,-0.007578426549201977,-0.005134464298438087,-0.005134464298438087
3Y|7-10,PC1_dn_1sigma,-0.00041323714933869083,-1.3712318807929309e-05,-1.3712318807929309e-05
3Y|7-10,PC1_dn_PC2_dn,-0.0006638127421543041,0.00014343671824184343,0.00014343671824184343
3Y|7-10,PC1_up_1sigma,0.00041323714933869083,1.3712318807929309e-05,1.3712318807929309e-05
3Y|7-10,PC1_up_PC2_up,0.0006638127421543041,-0.00014343671824184343,-0.00014343671824184343
3Y|7-10,PC1_up_PC3_up,0.005192317490932338,0.0035157316579825125,0.0035157316579825125
3Y|7-10,PC2_dn_1sigma,-0.0002505755928156133,0.00015714903704977274,0.00015714903704977274
3Y|7-10,PC2_up_1sigma,0.0002505755928156133,-0.00015714903704977274,-0.00015714903704977274
3Y|7-10,PC2_up_PC3_up,0.005029655934409261,0.00334487030212481,0.00334487030212481
3Y|7-10,PC3_dn_1sigma,-0.004779080341593647,-0.003502019339174583,-0.003502019339174583
3Y|7-10,PC3_up_1sigma,0.004779080341593647,0.003502019339174583,0.003502019339174583
5Y|0-3,PC1_dn_1sigma,0.008130648353596628,0.0018556041590305512,0.0018556041590305512
5Y|0-3,PC1_dn_PC2_dn,0.011444263421032577,0.010045604427527713,0.010045604427527713
5Y|0-3,PC1_up_1sigma,-0.008130648353596628,-0.0018556041590305512,-0.0018556041590305512
5Y|0-3,PC1_up_PC2_up,-0.011444263421032577,-0.010045604427527713,-0.010045604427527713
5Y|0-3,PC1_up_PC3_up,0.012425156741813555,0.017061962295934017,0.017061962295934017
5Y|0-3,PC2_dn_1sigma,0.0033136150674359472,0.00819000026849716,0.00819000026849716
5Y|0-3,PC2_up_1sigma,-0.0033136150674359472,-0.00819000026849716,-0.00819000026849716
5Y|0-3,PC2_up_PC3_up,0.017242190027974235,0.010727566186467408,0.010727566186467408
5Y|0-3,PC3_dn_1sigma,-0.020555805095410183,-0.01891756645496457,-0.01891756645496457
5Y|0-3,PC3_up_1sigma,0.020555805095410183,0.01891756645496457,0.01891756645496457
5Y|10-15,PC1_dn_1sigma,0.0012500196277648301,-0.004363002329607795,-0.004363002329607795
5Y|10-15,PC1_dn_PC2_dn,-6.602327285728528e-05,0.0013318013120516155,0.0013318013120516155
5Y|10-15,PC1_up_1sigma,-0.0012500196277648301,0.004363002329607795,0.004363002329607795
5Y|10-15,PC1_up_PC2_up,6.602327285728528e-05,-0.0013318013120516155,-0.0013318013120516155
5Y|10-15,PC1_up_PC3_up,0.013052439675809074,0.013297034619177639,0.013297034619177639
5Y|10-15,PC2_dn_1sigma,-0.0013160429006221154,0.005694803641659411,0.005694803641659411
5Y|10-15,PC2_up_1sigma,0.0013160429006221154,-0.005694803641659411,-0.005694803641659411
5Y|10-15,PC2_up_PC3_up,0.015618502204196019,0.0032392286479104304,0.0032392286479104304
5Y|10-15,PC3_dn_1sigma,-0.014302459303573904,-0.008934032289569842,-0.008934032289569842
5Y|10-15,PC3_up_1sigma,0.014302459303573904,0.008934032289569842,0.008934032289569842
5Y|3-7,PC1_dn_1sigma,0.00397760033881952,0.0045856629208294915,0.0045856629208294915
5Y|3-7,PC1_dn_PC2_dn,0.004674869998129497,0.005879629723341132,0.005879629723341132
5Y|3-7,PC1_up_1sigma,-0.00397760033881952,-0.0045856629208294915,-0.0045856629208294915
5Y|3-7,PC1_up_PC2_up,-0.004674869998129497,-0.005879629723341132,-0.005879629723341132
5Y|3-7,PC1_up_PC3_up,0.006877173766283083,0.00418126267473882,0.00418126267473882
5Y|3-7,PC2_dn_1sigma,0.0006972696593099777,0.0012939668025116402,0.0012939668025116402
5Y|3-7,PC2_up_1sigma,-0.0006972696593099777,-0.0012939668025116402,-0.0012939668025116402
5Y|3-7,PC2_up_PC3_up,0.010157504445792625,0.007472958793056669,0.007472958793056669
5Y|3-7,PC3_dn_1sigma,-0.010854774105102603,-0.008766925595568312,-0.008766925595568312
5Y|3-7,PC3_up_1sigma,0.010854774105102603,0.008766925595568312,0.008766925595568312
5Y|7-10,PC1_dn_1sigma,0.0032028542435175553,-0.0005404465524432591,-0.0005404465524432591
5Y|7-10,PC1_dn_PC2_dn,0.006521035670736574,0.005966142150067384,0.005966142150067384
5Y|7-10,PC1_up_1sigma,-0.0032028542435175553,0.0005404465524432591,0.0005404465524432591
5Y|7-10,PC1_up_PC2_up,-0.006521035670736574,-0.005966142150067384,-0.005966142150067384
5Y|7-10,PC1_up_PC3_up,-0.012199773965532656,-0.004557607905236866,-0.004557607905236866
5Y|7-10,PC2_dn_1sigma,0.0033181814272190183,0.006506588702510643,0.006506588702510643
5Y|7-10,PC2_up_1sigma,-0.0033181814272190183,-0.006506588702510643,-0.006506588702510643
5Y|7-10,PC2_up_PC3_up,-0.01231510114923412,-0.01160464316019077,-0.01160464316019077
5Y|7-10,PC3_dn_1sigma,0.008996919722015101,0.005098054457680126,0.005098054457680126
