tranche,scenario,pnl_unhedged,pnl_hedged,residual_pnl
10Y|3-7,PC1_up_PC3_up,-0.10362436374888855,-0.0007186161785149442,-0.0007186161785149442
10Y|3-7,PC2_dn_1sigma,-0.0991915309519374,-0.000307101934933926,-0.000307101934933926
10Y|3-7,PC2_up_1sigma,0.0991915309519374,0.000307101934933926,0.000307101934933926
10Y|3-7,PC2_up_PC3_up,0.09816141869809622,0.0006399459551875986,0.0006399459551875986
10Y|3-7,PC3_dn_1sigma,0.0010301122538411871,-0.0003328440202536619,-0.0003328440202536619
10Y|3-7,PC3_up_1sigma,-0.0010301122538411871,0.0003328440202536619,0.0003328440202536619
10Y|7-10,PC1_dn_1sigma,0.0802299179537769,0.005544257345111839,0.005544257345111839
10Y|7-10,PC1_dn_PC2_dn,0.011112219054133135,0.0042642790504753185,0.0042642790504753185
10Y|7-10,PC1_up_1sigma,-0.0802299179537769,-0.005544257345111839,-0.005544257345111839
10Y|7-10,PC1_up_PC2_up,-0.011112219054133135,-0.0042642790504753185,-0.0042642790504753185
10Y|7-10,PC1_up_PC3_up,-0.1354118552379141,-0.0009618255287009714,-0.0009618255287009714
10Y|7-10,PC2_dn_1sigma,-0.06911769889964377,-0.0012799782946365246,-0.0012799782946365246
10Y|7-10,PC2_up_1sigma,0.06911769889964377,0.0012799782946365246,0.0012799782946365246
10Y|7-10,PC2_up_PC3_up,0.013935761615506553,0.00586241011104739,0.00586241011104739
10Y|7-10,PC3_dn_1sigma,0.055181937284137214,-0.004582431816410867,-0.004582431816410867
10Y|7-10,PC3_up_1sigma,-0.055181937284137214,0.004582431816410867,0.004582431816410867
1Y|0-3,PC1_dn_1sigma,0.0006004320150174035,0.00023461575450387076,0.00023461575450387076
1Y|0-3,PC1_dn_PC2_dn,0.0009073174217198282,0.0004404693005286647,0.0004404693005286647
1Y|0-3,PC1_up_1sigma,-0.0006004320150174035,-0.00023461575450387076,-0.00023461575450387076
1Y|0-3,PC1_up_PC2_up,-0.0009073174217198282,-0.0004404693005286647,-0.0004404693005286647
1Y|0-3,PC1_up_PC3_up,-0.000713385100239136,-0.0003530183238198215,-0.0003530183238198215
1Y|0-3,PC2_dn_1sigma,0.0003068854067024247,0.00020585354602479396,0.00020585354602479396
1Y|0-3,PC2_up_1sigma,-0.0003068854067024247,-0.00020585354602479396,-0.00020585354602479396
1Y|0-3,PC2_up_PC3_up,-0.00041983849192415713,-0.0003242561153407447,-0.0003242561153407447
1Y|0-3,PC3_dn_1sigma,0.00011295308522173245,0.0001184025693159507,0.0001184025693159507
1Y|0-3,PC3_up_1sigma,-0.00011295308522173245,-0.0001184025693159507,-0.0001184025693159507
1Y|10-15,PC1_dn_1sigma,0.0,0.0,0.0
1Y|10-15,PC1_dn_PC2_dn,0.0,0.0,0.0
1Y|10-15,PC1_up_1sigma,0.0,0.0,0.0
1Y|10-15,PC1_up_PC2_up,0.0,0.0,0.0
1Y|10-15,PC1_up_PC3_up,0.0,0.0,0.0
1Y|10-15,PC2_dn_1sigma,0.0,0.0,0.0
1Y|10-15,PC2_up_1sigma,0.0,0.0,0.0
1Y|10-15,PC2_up_PC3_up,0.0,0.0,0.0
1Y|10-15,PC3_dn_1sigma,0.0,0.0,0.0
1Y|10-15,PC3_up_1sigma,0.0,0.0,0.0
1Y|3-7,PC1_dn_1sigma,-0.0006004320150170904,-0.00024089414805550022,-0.00024089414805550022
1Y|3-7,PC1_dn_PC2_dn,-0.000907317421719515,-0.0003774072040095192,-0.0003774072040095192
1Y|3-7,PC1_up_1sigma,0.0006004320150170904,0.00024089414805550022,0.00024089414805550022
1Y|3-7,PC1_up_PC2_up,0.000907317421719515,0.0003774072040095192,0.0003774072040095192
1Y|3-7,PC1_up_PC3_up,0.0007133851002388152,0.00020324656282587068,0.00020324656282587068
1Y|3-7,PC2_dn_1sigma,-0.0003068854067024247,-0.0001365130559540189,-0.0001365130559540189
1Y|3-7,PC2_up_1sigma,0.0003068854067024247,0.0001365130559540189,0.0001365130559540189
1Y|3-7,PC2_up_PC3_up,0.00041983849192414943,9.886547072438911e-05,9.886547072438911e-05
1Y|3-7,PC3_dn_1sigma,-0.00011295308522172477,3.7647585229629854e-05,3.7647585229629854e-05
1Y|3-7,PC3_up_1sigma,0.00011295308522172477,-3.7647585229629854e-05,-3.7647585229629854e-05
1Y|7-10,PC1_dn_1sigma,-5.348416541857065e-17,-5.867982711897447e-17,-5.867982711897447e-17
1Y|7-10,PC1_dn_PC2_dn,6.280820358265649e-18,-4.121854920198352e-18,-4.121854920198352e-18
1Y|7-10,PC1_up_1sigma,5.348416541857065e-17,5.867982711897447e-17,5.867982711897447e-17
1Y|7-10,PC1_up_PC2_up,-6.280820358265649e-18,4.121854920198352e-18,4.121854920198352e-18
1Y|7-10,PC1_up_PC3_up,2.8682977210386986e-17,5.229936155591723e-17,5.229936155591723e-17
1Y|7-10,PC2_dn_1sigma,5.97649857768363e-17,5.455797219877612e-17,5.455797219877612e-17
1Y|7-10,PC2_up_1sigma,-5.97649857768363e-17,-5.455797219877612e-17,-5.455797219877612e-17
1Y|7-10,PC2_up_PC3_up,-8.456617398501995e-17,-6.093843776183336e-17,-6.093843776183336e-17
1Y|7-10,PC3_dn_1sigma,2.480118820818366e-17,6.3804655630572374e-18,6.3804655630572374e-18
1Y|7-10,PC3_up_1sigma,-2.480118820818366e-17,-6.3804655630572374e-18,-6.3804655630572374e-18
2Y|0-3,PC1_dn_1sigma,0.0017230589012431363,0.0007133090573335774,0.0007133090573335774
2Y|0-3,PC1_dn_PC2_dn,0.0021772468838412574,0.0008401597906584175,0.0008401597906584175
2Y|0-3,PC1_up_1sigma,-0.0017230589012431363,-0.0007133090573335774,-0.0007133090573335774
2Y|0-3,PC1_up_PC2_up,-0.0021772468838412574,-0.0008401597906584175,-0.0008401597906584175
2Y|0-3,PC1_up_PC3_up,-0.001161662291022418,-0.000936067035812355,-0.000936067035812355
2Y|0-3,PC2_dn_1sigma,0.00045418798259812097,0.0001268507333248399,0.0001268507333248399
2Y|0-3,PC2_up_1sigma,-0.00045418798259812097,-0.0001268507333248399,-0.0001268507333248399
2Y|0-3,PC2_up_PC3_up,0.00010720862762259741,-0.0003496087118036175,-0.0003496087118036175
2Y|0-3,PC3_dn_1sigma,-0.0005613966102207184,0.00022275797847877746,0.00022275797847877746
2Y|0-3,PC3_up_1sigma,0.0005613966102207184,-0.00022275797847877746,-0.00022275797847877746
2Y|10-15,PC1_dn_1sigma,0.0012089257907179826,0.001131202349274703,0.001131202349274703
2Y|10-15,PC1_dn_PC2_dn,0.001618425000339618,0.0013120685209731327,0.0013120685209731327
2Y|10-15,PC1_up_1sigma,-0.0012089257907179826,-0.001131202349274703,-0.001131202349274703
2Y|10-15,PC1_up_PC2_up,-0.001618425000339618,-0.0013120685209731327,-0.0013120685209731327
2Y|10-15,PC1_up_PC3_up,-0.0021104312878616736,-0.0009460189904874415,-0.0009460189904874415
2Y|10-15,PC2_dn_1sigma,0.00040949920962163544,0.00018086617169842987,0.00018086617169842987
2Y|10-15,PC2_up_1sigma,-0.00040949920962163544,-0.00018086617169842987,-0.00018086617169842987
2Y|10-15,PC2_up_PC3_up,-0.0013110047067653263,4.317187088831399e-06,4.317187088831399e-06
2Y|10-15,PC3_dn_1sigma,0.0009015054971436908,-0.0001851833587872613,-0.0001851833587872613
2Y|10-15,PC3_up_1sigma,-0.0009015054971436908,0.0001851833587872613,0.0001851833587872613
2Y|3-7,PC1_dn_1sigma,0.0008851176144355876,0.0005555061737208935,0.0005555061737208935
2Y|3-7,PC1_dn_PC2_dn,0.0010050134235144838,0.00037815175759484956,0.00037815175759484956
2Y|3-7,PC1_up_1sigma,-0.0008851176144355876,-0.0005555061737208935,-0.0005555061737208935
2Y|3-7,PC1_up_PC2_up,-0.0010050134235144838,-0.00037815175759484956,-0.00037815175759484956
2Y|3-7,PC1_up_PC3_up,-0.002529891072377172,-0.0007543820299305631,-0.0007543820299305631
2Y|3-7,PC2_dn_1sigma,0.00011989580907889611,-0.0001773544161260439,-0.0001773544161260439
2Y|3-7,PC2_up_1sigma,-0.00011989580907889611,0.0001773544161260439,0.0001773544161260439
2Y|3-7,PC2_up_PC3_up,-0.0017646692670204806,-2.1521440083625614e-05,-2.1521440083625614e-05
2Y|3-7,PC3_dn_1sigma,0.0016447734579415844,0.00019887585620966984,0.00019887585620966984
